customer_number,fin_period,total_due,amt_current,amt_30_days,amt_60_days,amt_90_days,amt_120_days,amt_150_days,amt_180_days,amt_210_days,amt_240_days,amt_270_days,amt_300_days,amt_330_days,amt_360_days
DJUE01,201908,689.7,689.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DJUE01,201909,689.7,0.0,689.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DKOA01,201803,2338.14,0.0,0.0,0.0,2338.14,0.0,0.0,0,0,0,0,0,0,0
DKOA01,201804,2338.14,0.0,0.0,0.0,0.0,2338.14,0.0,0,0,0,0,0,0,0
DLEW01,201803,41770.09,0.0,19088.56,18596.28,4085.25,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201804,42695.87,10133.23,0.0,19088.56,13474.08,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201805,18339.12,1132.02,10133.23,0.0,7073.87,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201806,22760.3,15250.14,1132.02,6378.14,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201807,27038.15,4277.85,15250.14,1132.02,6378.14,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201808,27038.15,0.0,4277.85,15250.14,1132.02,6378.14,0.0,0,0,0,0,0,0,0
DLEW01,201809,27038.15,0.0,0.0,4277.85,15250.14,1132.02,6378.14,0,0,0,0,0,0,0
DLEW01,201810,15004.53,1985.88,0.0,0.0,4277.85,1230.64,1132.02,6378,0,0,0,0,0,0
DLEW01,201811,9721.28,1226.07,1985.88,0.0,0.0,0.0,1230.64,1132,4146,0,0,0,0,0
DLEW01,201812,21212.55,18000.6,1226.07,1985.88,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201901,21212.55,0.0,18000.6,1226.07,1985.88,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201902,21266.7,54.15,0.0,18000.6,1226.07,1985.88,0.0,0,0,0,0,0,0,0
DLEW01,201903,22596.7,8418.9,54.15,0.0,14123.65,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201904,16322.9,815.1,8418.9,54.15,0.0,7034.75,0.0,0,0,0,0,0,0,0
DLEW01,201905,9291.57,57.57,815.1,8418.9,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201906,9789.75,498.18,57.57,815.1,8418.9,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201907,10399.59,609.84,498.18,57.57,815.1,8418.9,0.0,0,0,0,0,0,0,0
DLEW01,201908,18760.86,8361.27,609.84,498.18,57.57,815.1,8418.9,0,0,0,0,0,0,0
DLEW01,201909,7139.47,0.0,7139.47,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201910,13494.91,9618.69,0.0,3876.22,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201911,12163.91,0.0,9618.69,0.0,2545.22,0.0,0.0,0,0,0,0,0,0,0
DLEW01,201912,12283.55,119.64,0.0,9618.69,0.0,2545.22,0.0,0,0,0,0,0,0,0
DLEW01,202001,20705.9,12516.86,119.64,0.0,8069.4,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201803,28076.83,12835.26,0.0,5058.7,0.0,10182.87,0.0,0,0,0,0,0,0,0
DLEW02,201804,23202.23,125.4,12835.26,0.0,5058.7,0.0,5182.87,0,0,0,0,0,0,0
DLEW02,201805,20918.89,7716.66,125.4,12835.26,0.0,0.0,0.0,241,0,0,0,0,0,0
DLEW02,201806,21985.93,1067.04,7716.66,125.4,12835.26,0.0,0.0,0,241,0,0,0,0,0
DLEW02,201807,47778.43,25792.5,1067.04,7716.66,125.4,12835.26,0.0,0,0,241,0,0,0,0
DLEW02,201808,25181.46,0.0,25181.46,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201809,15422.0,240.54,0.0,15181.46,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201810,21128.92,15706.92,240.54,0.0,5181.46,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201811,19029.74,0.0,15706.92,240.54,0.0,3082.28,0.0,0,0,0,0,0,0,0
DLEW02,201812,19029.74,0.0,0.0,15706.92,240.54,0.0,3082.28,0,0,0,0,0,0,0
DLEW02,201901,19029.74,0.0,0.0,0.0,15706.92,240.54,0.0,3082,0,0,0,0,0,0
DLEW02,201902,22218.0,20188.26,0.0,0.0,0.0,0.0,240.54,0,1789,0,0,0,0,0
DLEW02,201903,14232.3,0.0,14232.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201904,2571.06,0.0,0.0,2571.06,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201905,14674.46,14107.5,0.0,0.0,566.96,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201906,14178.56,0.0,14107.5,0.0,0.0,71.06,0.0,0,0,0,0,0,0,0
DLEW02,201907,9403.84,2225.28,0.0,7178.56,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201908,13296.04,11092.2,2203.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201909,15330.38,2034.34,11092.2,2203.84,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201910,19052.78,12722.4,2034.34,4296.04,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201911,19052.78,0.0,12722.4,2034.34,4296.04,0.0,0.0,0,0,0,0,0,0,0
DLEW02,201912,14392.28,0.0,0.0,14061.9,330.38,0.0,0.0,0,0,0,0,0,0,0
DLEW02,202001,9625.98,233.7,0.0,0.0,9392.28,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201905,-869.25,-869.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201906,489.45,489.45,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201907,591.99,591.99,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201908,311.99,0.0,311.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201909,470.11,158.12,0.0,311.99,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201910,158.12,0.0,158.12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201911,-114.46,-114.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,201912,-114.46,-114.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEW03,202001,-114.46,-114.46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEWC1,201807,4385.96,4385.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEWC1,201808,4385.96,0.0,4385.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEWC1,201809,4385.96,0.0,0.0,4385.96,0.0,0.0,0.0,0,0,0,0,0,0,0
DLEWC1,201810,4385.96,0.0,0.0,0.0,4385.96,0.0,0.0,0,0,0,0,0,0,0
DLEWC1,201811,4385.96,0.0,0.0,0.0,0.0,4385.96,0.0,0,0,0,0,0,0,0
DLEWC1,201812,4385.96,0.0,0.0,0.0,0.0,0.0,4385.96,0,0,0,0,0,0,0
DLEWC1,201901,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,4385,0,0,0,0,0,0
DLEWC1,201902,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,4385,0,0,0,0,0
DLEWC1,201903,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4385,0,0,0,0
DLEWC1,201904,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4385,0,0,0
DLEWC1,201905,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4385,0,0
DLEWC1,201906,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4385,0
DLEWC1,201907,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DLEWC1,201908,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DLEWC1,201909,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DLEWC1,201910,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DLEWC1,201911,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DLEWC1,201912,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DLEWC1,202001,4385.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4385
DMAA01,201803,17944.78,0.0,9953.68,5494.8,0.0,2496.3,0.0,0,0,0,0,0,0,0
DMAA01,201804,8117.98,0.0,0.0,8117.98,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201805,8117.98,0.0,0.0,0.0,8117.98,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201806,8117.98,0.0,0.0,0.0,0.0,8117.98,0.0,0,0,0,0,0,0,0
DMAA01,201807,8117.98,0.0,0.0,0.0,0.0,0.0,8117.98,0,0,0,0,0,0,0
DMAA01,201808,8117.98,0.0,0.0,0.0,0.0,0.0,0.0,8117,0,0,0,0,0,0
DMAA01,201809,7118.76,7118.76,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201810,13638.67,13638.67,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201811,3197.7,777.16,2420.54,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201812,9402.15,6204.45,777.16,2420.54,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201901,18288.45,8886.3,6204.45,777.16,2420.54,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201902,20279.18,9715.65,8886.3,1677.23,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201903,9715.66,0.0,9715.65,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201904,9888.94,173.28,0.0,9715.65,0.01,0.0,0.0,0,0,0,0,0,0,0
DMAA01,201905,9888.94,0.0,173.28,0.0,9715.65,0.01,0.0,0,0,0,0,0,0,0
DMAA01,201906,9888.94,0.0,0.0,173.28,0.0,9715.65,0.01,0,0,0,0,0,0,0
DMAA01,201907,9888.94,0.0,0.0,0.0,173.28,0.0,9715.65,0,0,0,0,0,0,0
DMAA01,201908,9888.94,0.0,0.0,0.0,0.0,173.28,0.0,9715,0,0,0,0,0,0
DMAA01,201909,9888.94,0.0,0.0,0.0,0.0,0.0,173.28,0,9715,0,0,0,0,0
DMAA01,201910,9888.94,0.0,0.0,0.0,0.0,0.0,0.0,173,0,9715,0,0,0,0
DMAA01,201911,9888.94,0.0,0.0,0.0,0.0,0.0,0.0,0,173,0,9715,0,0,0
DMAA01,201912,9888.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,173,0,9715,0,0
DMAA01,202001,9888.94,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,173,0,9715,0
DMAH01,201803,3797.34,1341.78,1062.48,531.24,0.0,861.84,0.0,0,0,0,0,0,0,0
DMAH01,201806,531.24,531.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201808,96.9,96.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201809,96.9,0.0,96.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201810,6120.66,6023.76,0.0,96.9,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201811,6890.16,769.5,6023.76,0.0,96.9,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201812,7038.36,148.2,769.5,6023.76,0.0,96.9,0.0,0,0,0,0,0,0,0
DMAH01,201901,7038.36,0.0,148.2,769.5,6023.76,0.0,96.9,0,0,0,0,0,0,0
DMAH01,201902,1039.68,0.0,0.0,148.2,769.5,25.08,0.0,96,0,0,0,0,0,0
DMAH01,201903,1039.68,0.0,0.0,0.0,148.2,769.5,25.08,0,96,0,0,0,0,0
DMAH01,201907,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201908,171.0,0.0,171.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201909,171.0,0.0,0.0,171.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201910,171.0,0.0,0.0,0.0,171.0,0.0,0.0,0,0,0,0,0,0,0
DMAH01,201911,484.5,313.5,0.0,0.0,0.0,171.0,0.0,0,0,0,0,0,0,0
DMAH01,201912,1048.8,564.3,313.5,0.0,0.0,0.0,171.0,0,0,0,0,0,0,0
DMAH01,202001,12756.6,11707.8,564.3,313.5,0.0,0.0,0.0,171,0,0,0,0,0,0
DMAI01,201803,2952.61,0.0,0.0,0.0,2952.61,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201804,1366.3,0.0,0.0,0.0,0.0,1366.3,0.0,0,0,0,0,0,0,0
DMAI01,201805,4391.29,3024.99,0.0,0.0,0.0,0.0,1366.3,0,0,0,0,0,0,0
DMAI01,201806,4391.29,0.0,3024.99,0.0,0.0,0.0,0.0,1366,0,0,0,0,0,0
DMAI01,201807,6303.07,1911.78,0.0,3024.99,0.0,0.0,0.0,0,1366,0,0,0,0,0
DMAI01,201808,2372.35,0.0,1911.78,0.0,460.57,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201809,633.28,456.57,0.0,176.71,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201810,-464.54,-464.54,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201811,1086.43,1086.43,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201812,2249.23,1162.8,1086.43,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201901,2665.33,416.1,1162.8,1086.43,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201902,2665.33,0.0,416.1,1162.8,1086.43,0.0,0.0,0,0,0,0,0,0,0
DMAI01,201903,2665.33,0.0,0.0,416.1,1162.8,1086.43,0.0,0,0,0,0,0,0,0
DMAI01,201904,2665.33,0.0,0.0,0.0,416.1,1162.8,1086.43,0,0,0,0,0,0,0
DMAI01,201905,2665.33,0.0,0.0,0.0,0.0,416.1,1162.8,1086,0,0,0,0,0,0
DMAI01,201906,2665.33,0.0,0.0,0.0,0.0,0.0,416.1,1162,1086,0,0,0,0,0
DMAI01,201907,2665.33,0.0,0.0,0.0,0.0,0.0,0.0,416,1162,1086,0,0,0,0
DMAI01,201908,1365.33,0.0,0.0,0.0,0.0,0.0,0.0,0,416,949,0,0,0,0
DMAI01,201909,1365.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,416,949,0,0,0
DMAI01,201910,1365.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,416,949,0,0
DMAI01,201911,1036.33,171.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,416,449,0
DMAI01,201912,1036.33,0.0,171.0,0.0,0.0,0.0,0.0,0,0,0,0,0,416,449
DMAI01,202001,1036.33,0.0,0.0,171.0,0.0,0.0,0.0,0,0,0,0,0,0,865
DMAI02,201905,8005.08,8005.08,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201906,4979.3,0.0,4979.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201907,3979.3,0.0,0.0,3979.3,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201908,1335.05,21.08,0.0,0.0,1313.97,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201909,-664.95,-664.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201910,-664.95,-664.95,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201911,1767.94,1767.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,201912,1767.94,0.0,1767.94,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAI02,202001,-103.24,-103.24,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201803,-2345.36,-2345.36,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201804,518.09,518.09,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201805,518.09,0.0,518.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201806,518.09,0.0,0.0,518.09,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201807,518.09,0.0,0.0,0.0,518.09,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201808,518.09,0.0,0.0,0.0,0.0,518.09,0.0,0,0,0,0,0,0,0
DMAZ01,201809,518.09,0.0,0.0,0.0,0.0,0.0,518.09,0,0,0,0,0,0,0
DMAZ01,201810,518.09,0.0,0.0,0.0,0.0,0.0,0.0,518,0,0,0,0,0,0
DMAZ01,201811,518.09,0.0,0.0,0.0,0.0,0.0,0.0,0,518,0,0,0,0,0
DMAZ01,201812,518.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,518,0,0,0,0
DMAZ01,201901,518.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,518,0,0,0
DMAZ01,201902,518.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,518,0,0
DMAZ01,201903,518.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,518,0
DMAZ01,201904,2297.44,2297.44,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201905,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMAZ01,201906,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201803,-80.94,-80.94,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201804,36.48,36.48,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201805,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201806,1626.21,1626.21,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201808,24710.64,24710.64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201809,14106.82,0.0,14106.82,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201810,14002.51,0.0,0.0,14002.51,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201811,9301.19,298.68,0.0,0.0,9002.51,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201812,4357.27,0.0,298.68,0.0,0.0,4058.59,0.0,0,0,0,0,0,0,0
DMCO01,201901,1563.16,689.7,0.0,298.68,0.0,0.0,574.78,0,0,0,0,0,0,0
DMCO01,201902,171.0,171.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201903,171.0,0.0,171.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201904,5942.82,5942.82,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201905,5957.07,14.25,5942.82,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201906,1470.6,1470.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201907,1290.0,0.0,1290.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201908,2070.9,780.9,0.0,1290.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201909,5768.4,5768.4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201910,13252.5,7484.1,5768.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201911,13252.5,0.0,7484.1,5768.4,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,201912,2270.73,0.0,0.0,2270.73,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCO01,202001,8441.7,8441.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCOC1,201803,5529.0,5529.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCOC1,201804,5529.0,0.0,5529.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCOC1,201805,5529.0,0.0,0.0,5529.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMCOC1,201806,5529.0,0.0,0.0,0.0,5529.0,0.0,0.0,0,0,0,0,0,0,0
DMCOC1,201807,5529.0,0.0,0.0,0.0,0.0,5529.0,0.0,0,0,0,0,0,0,0
DMCOC1,201808,5529.0,0.0,0.0,0.0,0.0,0.0,5529.0,0,0,0,0,0,0,0
DMCOC1,201809,5529.0,0.0,0.0,0.0,0.0,0.0,0.0,5529,0,0,0,0,0,0
DMCOC1,201810,5529.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5529,0,0,0,0,0
DMCOC1,201811,5529.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5529,0,0,0,0
DMCOC1,201812,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5213,0,0,0
DMCOC1,201901,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5213,0,0
DMCOC1,201902,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5213,0
DMCOC1,201903,5213.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5213
DMCOC1,201904,6635.0,1422.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5213
DMCOC1,201905,6635.0,0.0,1422.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5213
DMCOC1,201906,5345.0,0.0,0.0,1422.0,0.0,0.0,0.0,0,0,0,0,0,0,3923
DMCOC1,201907,5345.0,0.0,0.0,0.0,1422.0,0.0,0.0,0,0,0,0,0,0,3923
DMCOC1,201908,5345.0,0.0,0.0,0.0,0.0,1422.0,0.0,0,0,0,0,0,0,3923
DMEI01,201803,8172.66,370.5,0.0,1675.8,389.88,5736.48,0.0,0,0,0,0,0,0,0
DMEI01,201804,9226.02,1053.36,370.5,0.0,1675.8,389.88,5736.48,0,0,0,0,0,0,0
DMEI01,201805,9187.27,861.84,1053.36,370.5,0.0,775.21,389.88,5736,0,0,0,0,0,0
DMEI01,201806,10026.88,839.61,861.84,1053.36,370.5,0.0,775.21,389,5736,0,0,0,0,0
DMEI01,201807,6390.84,0.0,839.61,861.84,1053.36,0.0,0.0,775,389,2470,0,0,0,0
DMEI01,201808,7681.32,1290.48,0.0,839.61,861.84,1053.36,0.0,0,775,389,2470,0,0,0
DMEI01,201809,8064.38,2883.06,1290.48,0.0,839.61,0.0,1053.36,0,0,775,389,832,0,0
DMEI01,201810,4173.54,0.0,2883.06,1290.48,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201901,487.92,487.92,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201902,487.92,0.0,487.92,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201903,11315.64,10827.72,0.0,487.92,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201904,736.44,248.52,487.92,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201905,1039.68,303.24,248.52,487.92,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201906,2237.82,1198.14,303.24,248.52,487.92,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201907,27.59,0.0,27.59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201908,3146.06,3118.47,0.0,27.59,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201909,3258.92,112.86,3118.47,0.0,27.59,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201910,5963.0,2704.08,112.86,3118.47,0.0,27.59,0.0,0,0,0,0,0,0,0
DMEI01,201911,3375.77,644.1,2704.08,27.59,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI01,201912,5736.71,2360.94,644.1,2704.08,27.59,0.0,0.0,0,0,0,0,0,0,0
DMEI01,202001,5736.71,0.0,2360.94,644.1,2704.08,27.59,0.0,0,0,0,0,0,0,0
DMEI04,201904,1345.2,1345.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201901,1531.02,1531.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201902,205.77,0.0,205.77,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201903,205.77,0.0,0.0,205.77,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201904,205.77,0.0,0.0,0.0,205.77,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201906,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201907,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201908,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201909,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201910,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201911,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,201912,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI07,202001,-56.89,-56.89,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201803,2913.61,0.0,2913.61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201804,2606.61,0.0,0.0,2606.61,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201805,2606.61,0.0,0.0,0.0,2606.61,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201808,21145.86,21145.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201809,14097.24,0.0,14097.24,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201810,7048.62,0.0,0.0,7048.62,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201811,39.9,39.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201812,906.87,906.87,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201901,780.9,780.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201902,-649.8,-649.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201903,-3670.8,-3670.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201904,-3710.7,-3710.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201905,-689.7,-689.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201906,-689.7,-689.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201907,-689.7,-689.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201908,-689.7,-689.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201909,-689.7,-689.7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201910,695.34,695.34,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201911,695.34,0.0,695.34,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,201912,695.34,0.0,0.0,695.34,0.0,0.0,0.0,0,0,0,0,0,0,0
DMEI11,202001,695.34,0.0,0.0,0.0,695.34,0.0,0.0,0,0,0,0,0,0,0
